qiskit,psf_true,psf_false
0.007300900,0.001130300,0.000764400
0.007047700,0.000959900,0.000910500
0.006268700,0.001434000,0.001236200
0.006604100,0.001255100,0.000811100
0.007081700,0.000924300,0.000738700
0.007570400,0.001408300,0.001231100
0.007718900,0.001239200,0.000769800
0.007029500,0.001524500,0.000881300
0.006806300,0.000954600,0.000711500
0.006775500,0.000885500,0.000738800
0.006237300,0.001422200,0.001182700
0.006714400,0.001124200,0.001059700
0.006783300,0.001538800,0.001233200
0.006724800,0.000900100,0.000750000
0.007059300,0.001762000,0.000861400
0.007033300,0.000948800,0.000783900
0.006905800,0.001060000,0.000748700
0.007177100,0.001549600,0.000800400
0.006990900,0.001460000,0.001075500
0.007042500,0.000915600,0.001166100
0.007058600,0.001010200,0.000777900
0.007153800,0.001438500,0.000979100
0.006358400,0.001432400,0.001248100
0.006319900,0.001477800,0.000865900
0.006987900,0.000940200,0.000840600
0.006453100,0.001685500,0.000798500
0.006317200,0.001433900,0.001037400
0.006741200,0.001072800,0.000773400
0.008344000,0.001486400,0.001253300
0.006471800,0.000896800,0.000818600
0.006237900,0.000918600,0.000830100
0.007360500,0.001396900,0.000948300
0.007738900,0.000873500,0.000752900
0.007415600,0.001128300,0.000791800
0.007861400,0.001741400,0.001383400
0.006891500,0.001517000,0.000806000
0.006349200,0.001407900,0.001233300
0.009759200,0.002116000,0.001638600
0.006315800,0.000914000,0.000752000
0.006355000,0.000978200,0.000765000
0.006653300,0.001097000,0.000830500
0.008012000,0.001557900,0.000855900
0.006220700,0.001060200,0.000910000
0.008027700,0.001130500,0.000793700
0.007391100,0.000928600,0.000753800
0.006080100,0.001524300,0.000829600
0.007131300,0.001219400,0.000962200
0.007297100,0.000947100,0.000786500
0.006436000,0.000895800,0.000947100
0.007441100,0.001522100,0.001309700
0.006916100,0.000930100,0.000806600
0.006020900,0.000984900,0.001424200
0.007406300,0.001234000,0.000824700
0.006519600,0.001438500,0.001095600
0.005879500,0.001853100,0.001343600
0.007042400,0.000982000,0.000800800
0.006067500,0.001438100,0.001234600
0.006155900,0.001616500,0.001021100
0.007270700,0.001000200,0.000760600
0.006191400,0.001450000,0.001229300
